Entrez_Gene_ID	STRING_Locus_ID
9052	9606.ENSP00000014914
9053	9606.ENSP00000414712
9054	9606.ENSP00000363205
9055	9606.ENSP00000377793
9056	9606.ENSP00000285850
9057	9606.ENSP00000219343
9058	9606.ENSP00000392411
9060	9606.ENSP00000406157
9061	9606.ENSP00000265174
9063	9606.ENSP00000465676
9064	9606.ENSP00000350195
9066	9606.ENSP00000263846
9068	9606.ENSP00000234816
9069	9606.ENSP00000287916
9070	9606.ENSP00000340896
9071	9606.ENSP00000299339
9073	9606.ENSP00000286809
9074	9606.ENSP00000328674
9075	9606.ENSP00000336571
9076	9606.ENSP00000295522
9077	9606.ENSP00000360020
9079	9606.ENSP00000306772
9080	9606.ENSP00000398017
9081	9606.ENSP00000302319
9083	9606.ENSP00000329106
9084	9606.ENSP00000250823
9085	9606.ENSP00000302968
9086	9606.ENSP00000354722
9087	9606.ENSP00000284856
9088	9606.ENSP00000262300
9091	9606.ENSP00000026218
9092	9606.ENSP00000310448
9093	9606.ENSP00000262375
9094	9606.ENSP00000337040
9095	9606.ENSP00000356795
9096	9606.ENSP00000358677
9097	9606.ENSP00000261601
9098	9606.ENSP00000250066
9099	9606.ENSP00000260187
9100	9606.ENSP00000219473
9101	9606.ENSP00000302239
9104	9606.ENSP00000253303
9107	9606.ENSP00000371221
9108	9606.ENSP00000180173
9110	9606.ENSP00000325285
9111	9606.ENSP00000243346
9112	9606.ENSP00000333633
9113	9606.ENSP00000253339
9114	9606.ENSP00000290949
9117	9606.ENSP00000264454
9118	9606.ENSP00000358865
9119	9606.ENSP00000252245
9120	9606.ENSP00000319991
9121	9606.ENSP00000330141
9123	9606.ENSP00000376150
9124	9606.ENSP00000360305
9125	9606.ENSP00000273064
9126	9606.ENSP00000354720
9127	9606.ENSP00000416193
9128	9606.ENSP00000363313
9130	9606.ENSP00000377225
9132	9606.ENSP00000262916
9133	9606.ENSP00000288207
9134	9606.ENSP00000309181
9135	9606.ENSP00000262477
9136	9606.ENSP00000232888
9138	9606.ENSP00000337261
9139	9606.ENSP00000262653
9140	9606.ENSP00000425107
9141	9606.ENSP00000466214
9143	9606.ENSP00000248121
9144	9606.ENSP00000225777
9145	9606.ENSP00000332287
9146	9606.ENSP00000331201
9148	9606.ENSP00000358795
9149	9606.ENSP00000312789
9150	9606.ENSP00000299543
9152	9606.ENSP00000434364
9153	9606.ENSP00000315006
9154	9606.ENSP00000286749
9156	9606.ENSP00000311873
9158	9606.ENSP00000344572
9159	9606.ENSP00000325917
9162	9606.ENSP00000288490
9166	9606.ENSP00000337675
9167	9606.ENSP00000234301
9168	9606.ENSP00000233143
9169	9606.ENSP00000358374
9170	9606.ENSP00000384665
9173	9606.ENSP00000233954
9177	9606.ENSP00000260191
9179	9606.ENSP00000352603
9180	9606.ENSP00000274276
9181	9606.ENSP00000354837
9182	9606.ENSP00000354884
9183	9606.ENSP00000200135
9184	9606.ENSP00000357858
9185	9606.ENSP00000349824
9187	9606.ENSP00000261892
9188	9606.ENSP00000346120
9189	9606.ENSP00000370616
9191	9606.ENSP00000356985
9194	9606.ENSP00000261187
9196	9606.ENSP00000302719
9197	9606.ENSP00000352456
9200	9606.ENSP00000355308
9201	9606.ENSP00000255448
9202	9606.ENSP00000322915
9203	9606.ENSP00000322845
9208	9606.ENSP00000375857
9209	9606.ENSP00000338727
9210	9606.ENSP00000252677
9211	9606.ENSP00000360472
9212	9606.ENSP00000463999
9213	9606.ENSP00000356562
9214	9606.ENSP00000356058
9217	9606.ENSP00000417175
9218	9606.ENSP00000345656
9219	9606.ENSP00000278823
9220	9606.ENSP00000352424
9221	9606.ENSP00000359024
9223	9606.ENSP00000385450
9227	9606.ENSP00000337224
9228	9606.ENSP00000400258
9229	9606.ENSP00000316377
9230	9606.ENSP00000333547
9232	9606.ENSP00000344936
9238	9606.ENSP00000258770
9240	9606.ENSP00000318914
9241	9606.ENSP00000328181
9242	9606.ENSP00000321445
9244	9606.ENSP00000376188
9245	9606.ENSP00000379377
9246	9606.ENSP00000287156
9247	9606.ENSP00000368805
9248	9606.ENSP00000218316
9249	9606.ENSP00000365397
9252	9606.ENSP00000261991
9253	9606.ENSP00000252891
9254	9606.ENSP00000418081
9255	9606.ENSP00000378191
9256	9606.ENSP00000345824
9258	9606.ENSP00000276282
9260	9606.ENSP00000348099
9262	9606.ENSP00000263955
9263	9606.ENSP00000319192
9265	9606.ENSP00000297044
9266	9606.ENSP00000408236
9267	9606.ENSP00000354398
9270	9606.ENSP00000347504
9271	9606.ENSP00000245255
9274	9606.ENSP00000215115
9276	9606.ENSP00000329419
9277	9606.ENSP00000363746
9278	9606.ENSP00000404403
9282	9606.ENSP00000323720
9283	9606.ENSP00000356251
9284	9606.ENSP00000331843
9287	9606.ENSP00000356908
9289	9606.ENSP00000369018
9290	9606.ENSP00000375893
9293	9606.ENSP00000356658
9294	9606.ENSP00000466933
9295	9606.ENSP00000359988
9296	9606.ENSP00000417378
9306	9606.ENSP00000381034
9308	9606.ENSP00000368450
9310	9606.ENSP00000291182
9311	9606.ENSP00000297512
9312	9606.ENSP00000430846
9313	9606.ENSP00000260228
9314	9606.ENSP00000363804
9315	9606.ENSP00000378996
9317	9606.ENSP00000298942
9318	9606.ENSP00000299259
9319	9606.ENSP00000166345
9320	9606.ENSP00000283943
9321	9606.ENSP00000267622
9324	9606.ENSP00000341267
9325	9606.ENSP00000261884
9326	9606.ENSP00000225410
9329	9606.ENSP00000361219
9330	9606.ENSP00000263956
9331	9606.ENSP00000306459
9332	9606.ENSP00000352071
9333	9606.ENSP00000220420
9334	9606.ENSP00000360776
9337	9606.ENSP00000285896
9338	9606.ENSP00000361707
9340	9606.ENSP00000262441
9341	9606.ENSP00000054666
9342	9606.ENSP00000215730
9343	9606.ENSP00000392094
9348	9606.ENSP00000296499
9349	9606.ENSP00000377865
9350	9606.ENSP00000370297
9351	9606.ENSP00000408005
9352	9606.ENSP00000217515
9353	9606.ENSP00000422591
9354	9606.ENSP00000387362
9355	9606.ENSP00000362717
9358	9606.ENSP00000365351
9360	9606.ENSP00000260970
9361	9606.ENSP00000353826
9362	9606.ENSP00000216775
9363	9606.ENSP00000257017
9364	9606.ENSP00000328551
9365	9606.ENSP00000369442
9367	9606.ENSP00000420127
9368	9606.ENSP00000262613
9369	9606.ENSP00000338349
9370	9606.ENSP00000320709
9371	9606.ENSP00000364864
9372	9606.ENSP00000287727
9373	9606.ENSP00000380460
9374	9606.ENSP00000354608
9375	9606.ENSP00000365567
9376	9606.ENSP00000337335
9377	9606.ENSP00000317780
9378	9606.ENSP00000385142
9379	9606.ENSP00000265459
9380	9606.ENSP00000313432
9381	9606.ENSP00000272371
9382	9606.ENSP00000299886
9388	9606.ENSP00000261292
9389	9606.ENSP00000273173
9390	9606.ENSP00000310241
9391	9606.ENSP00000418287
9392	9606.ENSP00000258449
9394	9606.ENSP00000259241
9397	9606.ENSP00000367407
9398	9606.ENSP00000256652
9399	9606.ENSP00000319323
9400	9606.ENSP00000317636
9402	9606.ENSP00000339186
9403	9606.ENSP00000328729
9404	9606.ENSP00000431284
9406	9606.ENSP00000359958
9407	9606.ENSP00000283916
9409	9606.ENSP00000241041
9410	9606.ENSP00000263694
9411	9606.ENSP00000260526
9412	9606.ENSP00000282892
9413	9606.ENSP00000257515
9414	9606.ENSP00000438262
9415	9606.ENSP00000278840
9416	9606.ENSP00000310723
9419	9606.ENSP00000238892
9420	9606.ENSP00000310721
9421	9606.ENSP00000231121
9422	9606.ENSP00000263095
9423	9606.ENSP00000173229
9424	9606.ENSP00000263372
9426	9606.ENSP00000250838
9427	9606.ENSP00000302051
9435	9606.ENSP00000307911
9436	9606.ENSP00000362181
9439	9606.ENSP00000357047
9440	9606.ENSP00000251871
9441	9606.ENSP00000263390
9442	9606.ENSP00000292035
9443	9606.ENSP00000286317
9445	9606.ENSP00000367828
9446	9606.ENSP00000358727
9447	9606.ENSP00000357112
9448	9606.ENSP00000314363
9450	9606.ENSP00000230568
9451	9606.ENSP00000307235
9452	9606.ENSP00000362395
9453	9606.ENSP00000282841
9454	9606.ENSP00000376162
9455	9606.ENSP00000305632
9456	9606.ENSP00000334382
9457	9606.ENSP00000326022
9459	9606.ENSP00000250617
9462	9606.ENSP00000356621
9463	9606.ENSP00000349465
9464	9606.ENSP00000352565
9465	9606.ENSP00000405252
9466	9606.ENSP00000263379
9467	9606.ENSP00000373301
9468	9606.ENSP00000368439
9469	9606.ENSP00000362207
9470	9606.ENSP00000258416
9472	9606.ENSP00000280979
9474	9606.ENSP00000343313
9475	9606.ENSP00000317985
9476	9606.ENSP00000253719
9477	9606.ENSP00000265350
9478	9606.ENSP00000317310
9479	9606.ENSP00000241014
9480	9606.ENSP00000262095
9481	9606.ENSP00000360398
9482	9606.ENSP00000305255
9486	9606.ENSP00000264249
9487	9606.ENSP00000225609
9488	9606.ENSP00000164305
9489	9606.ENSP00000262764
9491	9606.ENSP00000327704
9493	9606.ENSP00000260363
9495	9606.ENSP00000315615
9496	9606.ENSP00000240335
9497	9606.ENSP00000295736
9498	9606.ENSP00000405812
9499	9606.ENSP00000239926
9500	9606.ENSP00000364847
9501	9606.ENSP00000328977
9502	9606.ENSP00000333775
9503	9606.ENSP00000364720
9507	9606.ENSP00000356975
9508	9606.ENSP00000286657
9509	9606.ENSP00000251582
9510	9606.ENSP00000284984
9512	9606.ENSP00000249269
9513	9606.ENSP00000250113
9514	9606.ENSP00000343234
9515	9606.ENSP00000273666
9516	9606.ENSP00000340118
9517	9606.ENSP00000216484
9518	9606.ENSP00000252809
9519	9606.ENSP00000237264
9520	9606.ENSP00000320324
9521	9606.ENSP00000369038
9524	9606.ENSP00000215567
9525	9606.ENSP00000238497
9526	9606.ENSP00000250124
9527	9606.ENSP00000225724
9528	9606.ENSP00000234831
9529	9606.ENSP00000338814
9530	9606.ENSP00000287322
9531	9606.ENSP00000358081
9532	9606.ENSP00000359727
9533	9606.ENSP00000361465
9534	9606.ENSP00000349494
9535	9606.ENSP00000472249
9536	9606.ENSP00000342385
9537	9606.ENSP00000309532
9538	9606.ENSP00000278903
9540	9606.ENSP00000238721
9541	9606.ENSP00000339723
9542	9606.ENSP00000354910
9543	9606.ENSP00000332773
9545	9606.ENSP00000222120
9546	9606.ENSP00000315136
9547	9606.ENSP00000337065
9550	9606.ENSP00000363162
9551	9606.ENSP00000292475
9552	9606.ENSP00000206020
9553	9606.ENSP00000296102
9555	9606.ENSP00000423563
9556	9606.ENSP00000401770
9559	9606.ENSP00000263559
9562	9606.ENSP00000361064
9563	9606.ENSP00000366620
9564	9606.ENSP00000391669
9567	9606.ENSP00000216044
9568	9606.ENSP00000259455
9570	9606.ENSP00000225567
9572	9606.ENSP00000246672
9573	9606.ENSP00000331745
9575	9606.ENSP00000308741
9576	9606.ENSP00000365811
9578	9606.ENSP00000355237
9580	9606.ENSP00000356172
9582	9606.ENSP00000327459
9583	9606.ENSP00000351520
9584	9606.ENSP00000253363
9587	9606.ENSP00000410818
9588	9606.ENSP00000342026
9589	9606.ENSP00000351141
9590	9606.ENSP00000253332
9592	9606.ENSP00000292433
9595	9606.ENSP00000264192
9600	9606.ENSP00000348772
9601	9606.ENSP00000286091
9603	9606.ENSP00000056233
9605	9606.ENSP00000374037
9607	9606.ENSP00000296777
9609	9606.ENSP00000263116
9610	9606.ENSP00000310406
9611	9606.ENSP00000268712
9612	9606.ENSP00000384018
9615	9606.ENSP00000238018
9616	9606.ENSP00000273480
9617	9606.ENSP00000368790
9618	9606.ENSP00000262395
9620	9606.ENSP00000262738
9622	9606.ENSP00000326159
9623	9606.ENSP00000343223
9625	9606.ENSP00000324196
9626	9606.ENSP00000261047
9627	9606.ENSP00000261368
9628	9606.ENSP00000451030
9630	9606.ENSP00000365807
9631	9606.ENSP00000231498
9632	9606.ENSP00000321845
9633	9606.ENSP00000255087
9635	9606.ENSP00000359596
9636	9606.ENSP00000368699
9637	9606.ENSP00000368547
9638	9606.ENSP00000278919
9639	9606.ENSP00000340297
9640	9606.ENSP00000299927
9643	9606.ENSP00000353643
9644	9606.ENSP00000348215
9645	9606.ENSP00000256194
9646	9606.ENSP00000355013
9647	9606.ENSP00000263212
9648	9606.ENSP00000307939
9650	9606.ENSP00000262146
9652	9606.ENSP00000351596
9653	9606.ENSP00000359579
9654	9606.ENSP00000258398
9655	9606.ENSP00000305133
9657	9606.ENSP00000311505
9658	9606.ENSP00000394757
9662	9606.ENSP00000257287
9663	9606.ENSP00000261596
9667	9606.ENSP00000252542
9668	9606.ENSP00000221315
9669	9606.ENSP00000289371
9670	9606.ENSP00000361418
9671	9606.ENSP00000331933
9672	9606.ENSP00000344468
9673	9606.ENSP00000352497
9674	9606.ENSP00000462172
9675	9606.ENSP00000362546
9678	9606.ENSP00000385795
9679	9606.ENSP00000338532
9682	9606.ENSP00000361473
9683	9606.ENSP00000262384
9684	9606.ENSP00000292524
9685	9606.ENSP00000429824
9686	9606.ENSP00000404251
9688	9606.ENSP00000310668
9689	9606.ENSP00000394316
9690	9606.ENSP00000309198
9693	9606.ENSP00000264431
9694	9606.ENSP00000220853
9695	9606.ENSP00000256497
9696	9606.ENSP00000364691
9697	9606.ENSP00000182527
9698	9606.ENSP00000391723
9699	9606.ENSP00000384892
9700	9606.ENSP00000257934
9701	9606.ENSP00000379090
9702	9606.ENSP00000317902
9703	9606.ENSP00000005905
9704	9606.ENSP00000331907
9705	9606.ENSP00000276480
9706	9606.ENSP00000354877
9708	9606.ENSP00000381605
9709	9606.ENSP00000409555
9711	9606.ENSP00000296343
9712	9606.ENSP00000277575
9715	9606.ENSP00000410603
9716	9606.ENSP00000156471
9717	9606.ENSP00000251170
9718	9606.ENSP00000384223
9719	9606.ENSP00000346478
9720	9606.ENSP00000353717
9722	9606.ENSP00000355133
9723	9606.ENSP00000303212
9724	9606.ENSP00000428619
9725	9606.ENSP00000355800
9726	9606.ENSP00000300850
9728	9606.ENSP00000453854
9729	9606.ENSP00000435150
9730	9606.ENSP00000393183
9731	9606.ENSP00000367476
9732	9606.ENSP00000404179
9733	9606.ENSP00000228284
9734	9606.ENSP00000408617
9735	9606.ENSP00000328236
9737	9606.ENSP00000355146
9738	9606.ENSP00000370803
9739	9606.ENSP00000262519
9741	9606.ENSP00000175091
9742	9606.ENSP00000406012
9743	9606.ENSP00000310561
9744	9606.ENSP00000158762
9745	9606.ENSP00000347730
9746	9606.ENSP00000266546
9747	9606.ENSP00000419235
9750	9606.ENSP00000259698
9751	9606.ENSP00000371297
9752	9606.ENSP00000436042
9754	9606.ENSP00000363727
9755	9606.ENSP00000354777
9757	9606.ENSP00000222270
9758	9606.ENSP00000370057
9759	9606.ENSP00000264606
9760	9606.ENSP00000354842
9761	9606.ENSP00000228506
9762	9606.ENSP00000332123
9764	9606.ENSP00000258180
9765	9606.ENSP00000337159
9766	9606.ENSP00000344424
9767	9606.ENSP00000218343
9768	9606.ENSP00000300035
9770	9606.ENSP00000368684
9771	9606.ENSP00000343656
9772	9606.ENSP00000313885
9774	9606.ENSP00000435210
9775	9606.ENSP00000269349
9776	9606.ENSP00000432412
9777	9606.ENSP00000381104
9778	9606.ENSP00000303928
9779	9606.ENSP00000402935
9780	9606.ENSP00000301015
9781	9606.ENSP00000321330
9782	9606.ENSP00000354346
9783	9606.ENSP00000361768
9784	9606.ENSP00000233575
9785	9606.ENSP00000268482
9786	9606.ENSP00000261244
9787	9606.ENSP00000247191
9788	9606.ENSP00000429064
9789	9606.ENSP00000263672
9790	9606.ENSP00000363642
9791	9606.ENSP00000430548
9792	9606.ENSP00000326933
9793	9606.ENSP00000432768
9794	9606.ENSP00000292599
9796	9606.ENSP00000320017
9797	9606.ENSP00000287652
9798	9606.ENSP00000330408
9801	9606.ENSP00000377486
9802	9606.ENSP00000448051
9804	9606.ENSP00000355566
9805	9606.ENSP00000388942
9806	9606.ENSP00000321108
9807	9606.ENSP00000323780
9810	9606.ENSP00000325677
9811	9606.ENSP00000372459
9812	9606.ENSP00000194118
9813	9606.ENSP00000361001
9815	9606.ENSP00000347464
9816	9606.ENSP00000258243
9817	9606.ENSP00000171111
9818	9606.ENSP00000371155
9819	9606.ENSP00000354543
9820	9606.ENSP00000438788
9821	9606.ENSP00000025008
9823	9606.ENSP00000328631
9824	9606.ENSP00000355090
9825	9606.ENSP00000289431
9826	9606.ENSP00000357177
9827	9606.ENSP00000367318
9828	9606.ENSP00000263674
9829	9606.ENSP00000378735
9831	9606.ENSP00000434258
9832	9606.ENSP00000265272
9833	9606.ENSP00000298048
9836	9606.ENSP00000307214
9837	9606.ENSP00000262460
9839	9606.ENSP00000302501
9840	9606.ENSP00000312679
9841	9606.ENSP00000230122
9842	9606.ENSP00000389913
9843	9606.ENSP00000430620
9844	9606.ENSP00000312185
9846	9606.ENSP00000354952
9847	9606.ENSP00000334229
9848	9606.ENSP00000354583
9851	9606.ENSP00000355250
9852	9606.ENSP00000406027
9853	9606.ENSP00000355177
9854	9606.ENSP00000338885
9855	9606.ENSP00000264042
9857	9606.ENSP00000356579
9858	9606.ENSP00000349274
9859	9606.ENSP00000355500
9860	9606.ENSP00000355396
9861	9606.ENSP00000295901
9862	9606.ENSP00000377686
9866	9606.ENSP00000384876
9867	9606.ENSP00000354775
9868	9606.ENSP00000284320
9869	9606.ENSP00000271640
9870	9606.ENSP00000348714
9871	9606.ENSP00000280551
9873	9606.ENSP00000386722
9874	9606.ENSP00000411099
9875	9606.ENSP00000372199
9877	9606.ENSP00000333253
9878	9606.ENSP00000262709
9879	9606.ENSP00000346236
9880	9606.ENSP00000300101
9881	9606.ENSP00000416168
9882	9606.ENSP00000366863
9883	9606.ENSP00000257622
9884	9606.ENSP00000326324
9885	9606.ENSP00000316649
9886	9606.ENSP00000338671
9887	9606.ENSP00000425133
9889	9606.ENSP00000216268
9890	9606.ENSP00000359204
9891	9606.ENSP00000261402
9892	9606.ENSP00000358708
9894	9606.ENSP00000262319
9895	9606.ENSP00000352510
9896	9606.ENSP00000230124
9897	9606.ENSP00000318016
9899	9606.ENSP00000332818
9901	9606.ENSP00000373347
9902	9606.ENSP00000307513
9903	9606.ENSP00000366886
9904	9606.ENSP00000261741
9905	9606.ENSP00000268989
9906	9606.ENSP00000246421
9907	9606.ENSP00000297562
9908	9606.ENSP00000352738
9909	9606.ENSP00000354597
9910	9606.ENSP00000251507
9911	9606.ENSP00000350718
9912	9606.ENSP00000368994
9913	9606.ENSP00000336750
9914	9606.ENSP00000262429
9915	9606.ENSP00000307479
9917	9606.ENSP00000263733
9918	9606.ENSP00000325017
9919	9606.ENSP00000325827
9920	9606.ENSP00000321544
9921	9606.ENSP00000322242
9922	9606.ENSP00000273221
9923	9606.ENSP00000364798
9924	9606.ENSP00000401721
9925	9606.ENSP00000307604
9926	9606.ENSP00000355963
9927	9606.ENSP00000235329
9928	9606.ENSP00000356319
9929	9606.ENSP00000216039
9934	9606.ENSP00000308361
9935	9606.ENSP00000362410
9936	9606.ENSP00000259053
9937	9606.ENSP00000355185
9938	9606.ENSP00000386911
9940	9606.ENSP00000308597
9941	9606.ENSP00000287675
9942	9606.ENSP00000207870
9943	9606.ENSP00000311713
9945	9606.ENSP00000253778
9946	9606.ENSP00000370966
9947	9606.ENSP00000285879
9948	9606.ENSP00000427687
9949	9606.ENSP00000262844
9950	9606.ENSP00000163416
9951	9606.ENSP00000330606
9953	9606.ENSP00000354213
9955	9606.ENSP00000284110
9956	9606.ENSP00000261374
9957	9606.ENSP00000002596
9958	9606.ENSP00000258123
9960	9606.ENSP00000369681
9961	9606.ENSP00000349977
9962	9606.ENSP00000344322
9963	9606.ENSP00000302851
9965	9606.ENSP00000294312
9966	9606.ENSP00000363157
9967	9606.ENSP00000346634
9968	9606.ENSP00000363193
9969	9606.ENSP00000380888
9970	9606.ENSP00000356958
9971	9606.ENSP00000447149
9972	9606.ENSP00000262077
9973	9606.ENSP00000436318
9975	9606.ENSP00000310006
9976	9606.ENSP00000228438
9978	9606.ENSP00000216225
9980	9606.ENSP00000382104
9982	9606.ENSP00000259988
9984	9606.ENSP00000261600
9985	9606.ENSP00000308699
9986	9606.ENSP00000309163
9987	9606.ENSP00000295470
9988	9606.ENSP00000332171
9989	9606.ENSP00000383402
9990	9606.ENSP00000452776
9992	9606.ENSP00000290310
9993	9606.ENSP00000263196
9997	9606.ENSP00000252785
10000	9606.ENSP00000263826
10001	9606.ENSP00000256379
10003	9606.ENSP00000432481
10004	9606.ENSP00000351484
10005	9606.ENSP00000217455
10006	9606.ENSP00000365312
10007	9606.ENSP00000311876
10008	9606.ENSP00000310557
10009	9606.ENSP00000314153
10010	9606.ENSP00000259075
10011	9606.ENSP00000337513
10013	9606.ENSP00000334061
10014	9606.ENSP00000225983
10015	9606.ENSP00000411825
10016	9606.ENSP00000264933
10017	9606.ENSP00000260442
10019	9606.ENSP00000345492
10020	9606.ENSP00000379839
10021	9606.ENSP00000261917
10022	9606.ENSP00000302724
10023	9606.ENSP00000360060
10024	9606.ENSP00000257909
10025	9606.ENSP00000325612
10026	9606.ENSP00000359848
10036	9606.ENSP00000301280
10038	9606.ENSP00000250416
10039	9606.ENSP00000381740
10040	9606.ENSP00000460823
10042	9606.ENSP00000216106
10043	9606.ENSP00000413697
10044	9606.ENSP00000317817
10045	9606.ENSP00000245908
10046	9606.ENSP00000414517
10047	9606.ENSP00000246012
10048	9606.ENSP00000011619
10050	9606.ENSP00000367137
10051	9606.ENSP00000341382
10052	9606.ENSP00000333193
10053	9606.ENSP00000250244
10054	9606.ENSP00000246548
10055	9606.ENSP00000270225
10056	9606.ENSP00000281828
10058	9606.ENSP00000265316
10059	9606.ENSP00000450399
10060	9606.ENSP00000261200
10061	9606.ENSP00000222388
10062	9606.ENSP00000387946
10063	9606.ENSP00000261070
10066	9606.ENSP00000268099
10067	9606.ENSP00000307275
10068	9606.ENSP00000260049
10069	9606.ENSP00000418693
10071	9606.ENSP00000441929
10072	9606.ENSP00000353701
10073	9606.ENSP00000309831
10077	9606.ENSP00000182290
10078	9606.ENSP00000331087
10081	9606.ENSP00000204549
10082	9606.ENSP00000366246
10083	9606.ENSP00000005226
10085	9606.ENSP00000296591
10086	9606.ENSP00000407107
10089	9606.ENSP00000344820
10090	9606.ENSP00000356433
10092	9606.ENSP00000352918
10093	9606.ENSP00000380427
10094	9606.ENSP00000228825
10095	9606.ENSP00000252725
10096	9606.ENSP00000263238
10097	9606.ENSP00000367220
10098	9606.ENSP00000307701
10099	9606.ENSP00000267970
10100	9606.ENSP00000358529
10101	9606.ENSP00000262302
10102	9606.ENSP00000313877
10103	9606.ENSP00000361072
10105	9606.ENSP00000225174
10106	9606.ENSP00000381148
10109	9606.ENSP00000295685
10110	9606.ENSP00000340608
10111	9606.ENSP00000265335
10112	9606.ENSP00000378356
10113	9606.ENSP00000260643
10114	9606.ENSP00000304226
10116	9606.ENSP00000307298
10117	9606.ENSP00000379383
10120	9606.ENSP00000289228
10121	9606.ENSP00000358921
10123	9606.ENSP00000375057
10124	9606.ENSP00000349250
10125	9606.ENSP00000310244
10126	9606.ENSP00000216068
10127	9606.ENSP00000219069
10128	9606.ENSP00000260665
10129	9606.ENSP00000369600
10130	9606.ENSP00000272227
10131	9606.ENSP00000246957
10134	9606.ENSP00000392330
10135	9606.ENSP00000222553
10136	9606.ENSP00000290122
10137	9606.ENSP00000352668
10138	9606.ENSP00000401859
10139	9606.ENSP00000326884
10140	9606.ENSP00000268957
10141	9606.ENSP00000195455
10142	9606.ENSP00000348573
10143	9606.ENSP00000460682
10144	9606.ENSP00000264344
10146	9606.ENSP00000348578
10147	9606.ENSP00000337926
10148	9606.ENSP00000221847
10149	9606.ENSP00000369198
10150	9606.ENSP00000267287
10152	9606.ENSP00000261017
